기준일,시장,종목명,종목코드,시가총액,종가,1개월(%),3개월(%),6개월(%),12개월(%)
2026-06-22,NYSE,Walt Disney Co,DIS,0,102.44999694824219,0.61,6.3,-9.95,-17.39
2026-06-22,NYSE,American Express Co,AXP,0,338.07000732421875,6.83,11.77,-8.62,5.98
2026-06-22,NYSE,Banco Santander  S.a ADR,SAN,0,13.710000038146973,9.86,21.54,16.88,65.18
2026-06-22,NYSE,Amphenol Corp,APH,0,165.9600067138672,11.56,31.35,22.81,68.06
2026-06-22,NYSE,Thermo Fisher Scientific Inc,TMO,0,464.010009765625,-5.79,-5.6,-19.92,14.44
2026-06-22,NYSE,Salesforce Inc,CRM,0,150.1199951171875,-21.44,-19.58,-43.33,-44.95
2026-06-22,NYSE,Boeing Co,BA,0,220.8300018310547,-4.46,10.95,1.71,5.39
2026-06-22,NYSE,McDonald's Corp,MCD,0,270.1000061035156,-3.26,-13.09,-11.63,-7.55
2026-06-22,NYSE,Nextera Energy Inc,NEE,0,86.08000183105469,-1.07,-7.32,7.22,24.0
2026-06-22,NYSE,TJX Companies Inc,TJX,0,164.1699981689453,6.09,2.8,6.87,32.94
2026-06-22,NYSE,BlackRock Inc,BLK,0,1051.739990234375,0.46,9.36,-1.74,0.24
2026-06-22,NYSE,AT&T Inc,T,0,22.100000381469727,-10.89,-23.77,-11.03,-23.64
2026-06-22,NYSE,Union Pacific Corp,UNP,0,259.9100036621094,-1.04,7.13,12.36,12.97
2026-06-22,NYSE,Southern Copper Corp,SCCO,0,189.91000366210938,-0.73,11.48,34.76,94.56
2026-06-22,NYSE,Corning Inc,GLW,0,209.8300018310547,15.83,54.32,139.64,298.99
2026-06-22,NYSE,Uber Technologies Inc,UBER,0,71.43000030517578,1.46,-0.7,-12.58,-23.44
2026-06-22,NYSE,Eaton Corporation PLC,ETN,0,435.7799987792969,8.78,21.84,36.82,22.07
2026-06-22,NYSE,Abbott Laboratories,ABT,0,87.83000183105469,2.61,-14.45,-29.9,-35.42
2026-06-22,NYSE,UBS Group AG,UBS,0,51.13999938964844,8.62,30.89,10.43,51.21
2026-06-22,NYSE,Deere & Co,DE,0,598.5900268554688,10.4,6.26,28.57,17.72
2026-06-22,NYSE,Prologis Inc,PLD,0,143.8300018310547,0.25,8.81,12.67,36.82
2026-06-22,NYSE,Danaher Corp,DHR,0,178.19000244140625,-2.45,-6.02,-22.16,-9.8
2026-06-22,NYSE,Novo Nordisk A/S ADR,NVO,0,45.880001068115234,0.66,24.84,-9.83,-33.53
2026-06-22,NYSE,Banco Bilbao Vizcaya Argentaria SA ADR,BBVA,0,24.850000381469727,6.24,14.73,6.61,61.68
2026-06-22,NYSE,Vertiv Holdings Co,VRT,0,357.9599914550781,13.38,42.85,120.95,178.76
2026-06-22,NYSE,Blackstone Inc,BX,0,123.26000213623047,5.38,7.19,-20.03,-17.6
2026-06-22,NYSE,S&P Global Inc,SPGI,0,407.3900146484375,-3.92,-4.22,-22.04,-22.74
2026-06-22,NYSE,Accenture PLC,ACN,0,124.83000183105469,-33.27,-37.05,-53.47,-58.24
2026-06-22,NYSE,Enbridge Inc,ENB,0,54.79999923706055,0.11,1.22,14.57,20.92
2026-06-22,NYSE,HDFC Bank Ltd ADR,HDB,0,25.09000015258789,5.51,0.84,-31.34,-34.55
2026-06-22,NYSE,Unilever PLC ADR,UL,0,57.70000076293945,2.21,1.28,-11.77,-16.24
2026-06-22,NYSE,Capital One Financial Corp,COF,0,200.6999969482422,6.8,10.01,-17.19,-5.67
2026-06-22,NYSE,Lockheed Martin Corp,LMT,0,493.6000061035156,-6.95,-18.33,2.05,6.58
2026-06-22,NYSE,CVS Health Corp,CVS,0,101.30000305175781,11.34,41.05,27.65,46.85
2026-06-22,NYSE,Newmont Corporation,NEM,0,101.80000305175781,-7.29,-5.96,1.95,74.73
2026-06-22,NYSE,Stryker Corp,SYK,0,304.69000244140625,-0.13,-7.27,-13.31,-22.99
2026-06-22,NYSE,Bank of Montreal,BMO,0,173.17999267578125,6.89,27.96,33.43,56.54
2026-06-22,NYSE,Spotify Technology SA,SPOT,0,459.3399963378906,-7.7,-5.27,-20.9,-40.14
2026-06-22,NYSE,Progressive Corp,PGR,0,207.3800048828125,8.92,4.61,-8.93,-22.29
2026-06-22,NYSE,Altria Group Inc,MO,0,69.51000213623047,-0.1,5.33,20.55,18.56
2026-06-22,NYSE,Mizuho Financial Group Inc ADR,MFG,0,10.149999618530273,13.15,27.83,38.66,82.55
2026-06-22,NYSE,BP PLC ADR,BP,0,39.779998779296875,-4.99,-15.36,14.54,32.91
2026-06-22,NYSE,Quanta Services Inc,PWR,0,740.1400146484375,3.99,34.81,75.36,95.76
2026-06-22,NYSE,Bristol-Myers Squibb Co,BMY,0,54.70000076293945,-4.34,-9.81,1.41,18.17
2026-06-22,NYSE,Parker-Hannifin Corp,PH,0,962.1400146484375,13.91,7.47,9.46,37.75
2026-06-22,NYSE,Brookfield Corp,BN,0,44.130001068115234,-3.2,9.04,-3.84,7.03
2026-06-22,NYSE,Howmet Aerospace Inc,HWM,0,280.3599853515625,8.56,21.65,36.75,50.63
2026-06-22,NYSE,Bank of New York Mellon Corp,BNY,0,146.44000244140625,5.03,23.44,26.14,60.73
2026-06-22,NYSE,GSK plc ADR,GSK,0,50.7400016784668,0.4,-8.06,3.47,32.14
2026-06-22,NYSE,Bank of Nova Scotia,BNS,0,86.9000015258789,8.56,25.38,17.93,57.23
