"날짜","종가","시가","고가","저가","거래량","변동 %"
"1995- 06- 01","54.41","53.41","55.16","52.75","5.79M","1.44%"
"1995- 05- 01","53.64","51.55","53.64","51.39","6.99M","3.97%"
"1995- 04- 01","51.59","50.09","51.67","50.06","4.40M","2.95%"
"1995- 03- 01","50.11","48.97","50.89","46.77","4.54M","2.22%"
"1995- 02- 01","49.02","47.16","49.16","47.00","5.95M","4.10%"
"1995- 01- 01","47.09","45.70","47.23","45.69","2.77M","3.36%"
"1994- 12- 01","45.56","45.64","46.41","44.69","8.57M","-0.07%"
"1994- 11- 01","45.59","47.28","47.33","44.61","4.81M","-3.98%"
"1994- 10- 01","47.48","46.20","47.70","45.00","5.44M","2.84%"
"1994- 09- 01","46.17","47.50","47.72","45.73","6.31M","-3.13%"
"1994- 08- 01","47.66","45.94","47.98","45.66","7.95M","3.81%"
"1994- 07- 01","45.91","44.69","46.05","44.38","5.45M","3.24%"
"1994- 06- 01","44.47","45.70","46.56","44.00","10.35M","-2.93%"
"1994- 05- 01","45.81","45.09","45.94","44.17","8.55M","1.60%"
"1994- 04- 01","45.09","43.34","45.36","43.34","11.43M","1.12%"
"1994- 03- 01","44.59","46.81","47.31","43.53","14.71M","-4.74%"
"1994- 02- 01","46.81","48.16","48.28","46.56","10.97M","-2.92%"
"1994- 01- 01","48.22","46.59","48.31","46.41","6.84M","3.50%"
"1993- 12- 01","46.59","46.59","47.16","46.38","6.13M","0.54%"
"1993- 11- 01","46.34","46.78","47.00","45.53","5.36M","-1.07%"
"1993- 10- 01","46.84","45.88","47.16","45.72","6.97M","1.96%"
"1993- 09- 01","45.94","46.41","46.59","44.81","4.37M","-1.33%"
"1993- 08- 01","46.56","44.91","46.56","44.84","5.44M","3.84%"
"1993- 07- 01","44.84","45.12","45.22","44.16","6.12M","-0.49%"
"1993- 06- 01","45.06","45.38","45.81","44.22","3.44M","-0.35%"
"1993- 05- 01","45.22","44.09","45.66","43.84","1.81M","2.70%"
"1993- 04- 01","44.03","45.25","45.25","43.28","2.70M","-2.57%"
"1993- 03- 01","45.19","44.56","45.84","44.22","3.02M","1.76%"
"1993- 02- 01","44.41","43.97","45.12","42.81","5.42M","1.07%"
