"날짜","종가","시가","고가","저가","거래량","변동 %"
"2019- 02- 01","173.10","167.28","174.57","166.48","535.96M","2.99%"
"2019- 01- 01","168.07","150.91","168.90","149.41","933.65M","9.01%"
"2018- 12- 01","154.18","173.01","173.22","143.38","1.40B","-8.92%"
"2018- 11- 01","169.28","169.99","175.49","157.05","1.15B","-0.27%"
"2018- 10- 01","169.73","186.72","187.43","160.01","1.82B","-8.60%"
"2018- 09- 01","185.69","186.00","186.39","180.35","645.53M","-0.46%"
"2018- 08- 01","186.55","176.78","187.42","175.70","667.52M","5.78%"
"2018- 07- 01","176.36","169.95","182.83","169.58","709.03M","2.80%"
"2018- 06- 01","171.56","170.79","177.89","169.08","784.34M","0.93%"
"2018- 05- 01","169.98","160.44","171.11","159.14","687.99M","5.67%"
"2018- 04- 01","160.86","158.92","166.91","153.80","987.69M","0.51%"
"2018- 03- 01","160.05","167.20","175.12","155.96","1.09B","-4.23%"
"2018- 02- 01","167.12","168.03","170.64","150.05","1.18B","-1.29%"
"2018- 01- 01","169.31","156.42","170.86","156.09","698.39M","8.76%"
"2017- 12- 01","155.68","154.11","158.69","151.98","622.38M","0.39%"
"2017- 11- 01","155.07","152.67","156.61","150.69","584.20M","1.97%"
"2017- 10- 01","152.07","145.59","152.29","144.85","549.09M","4.61%"
"2017- 09- 01","145.37","146.28","146.51","142.02","632.25M","-0.51%"
"2017- 08- 01","146.12","143.63","146.13","140.11","810.77M","2.07%"
"2017- 07- 01","143.15","138.18","145.88","135.73","705.00M","4.06%"
"2017- 06- 01","137.57","141.50","143.82","136.18","1.05B","-2.58%"
"2017- 05- 01","141.22","136.39","141.77","135.80","534.92M","3.90%"
"2017- 04- 01","135.92","132.41","136.27","130.31","388.25M","2.73%"
"2017- 03- 01","132.31","130.74","132.67","129.33","442.96M","1.82%"
"2017- 02- 01","129.95","125.35","130.63","124.79","307.44M","4.37%"
"2017- 01- 01","124.50","119.25","125.86","118.83","366.25M","5.14%"
"2016- 12- 01","118.42","117.40","121.46","115.16","498.41M","0.83%"
"2016- 11- 01","117.44","117.13","119.45","113.39","598.12M","0.44%"
"2016- 10- 01","116.93","118.47","119.60","115.88","406.94M","-1.46%"
"2016- 09- 01","118.66","116.42","119.16","113.57","541.70M","1.96%"
"2016- 08- 01","116.38","115.25","118.72","114.16","369.27M","1.05%"
"2016- 07- 01","115.17","107.43","115.48","106.51","421.07M","7.15%"
"2016- 06- 01","107.48","109.94","110.69","101.70","580.01M","-2.54%"
"2016- 05- 01","110.28","105.91","110.45","104.35","537.65M","4.37%"
"2016- 04- 01","105.66","108.52","111.38","104.82","559.25M","-3.19%"
"2016- 03- 01","109.14","103.40","109.98","103.11","602.37M","6.54%"
"2016- 02- 01","102.45","103.57","104.75","94.79","942.26M","-1.57%"
"2016- 01- 01","104.07","109.37","110.12","97.20","1.08B","-6.91%"
"2015- 12- 01","111.80","114.42","115.69","109.32","757.51M","-1.89%"
"2015- 11- 01","113.96","113.57","115.41","109.42","543.41M","0.61%"
"2015- 10- 01","113.27","101.89","114.02","100.43","740.63M","11.37%"
"2015- 09- 01","101.71","101.66","108.67","98.70","881.20M","-2.44%"
"2015- 08- 01","104.25","111.91","112.94","84.70","1.01B","-6.82%"
"2015- 07- 01","111.89","108.07","114.33","105.77","644.89M","4.56%"
"2015- 06- 01","107.01","110.58","111.07","106.58","577.03M","-2.71%"
"2015- 05- 01","109.99","107.99","111.02","105.94","518.23M","2.25%"
"2015- 04- 01","107.57","105.54","111.10","104.29","568.70M","1.92%"
"2015- 03- 01","105.54","108.55","109.36","104.18","633.64M","-2.58%"
"2015- 02- 01","108.34","101.28","108.88","99.70","472.46M","7.22%"
"2015- 01- 01","101.05","103.71","104.53","99.31","826.29M","-2.08%"
"2014- 12- 01","103.20","105.66","105.86","99.87","815.70M","-2.60%"
"2014- 11- 01","105.95","101.48","106.19","100.62","434.99M","4.55%"
"2014- 10- 01","101.35","98.49","101.70","90.19","1.29B","2.64%"
"2014- 09- 01","98.74","99.99","100.51","97.65","756.07M","-0.99%"
"2014- 08- 01","99.73","94.78","99.86","93.84","645.94M","5.01%"
"2014- 07- 01","94.97","94.16","97.46","93.58","661.60M","1.18%"
"2014- 06- 01","93.86","91.38","94.09","90.59","567.10M","2.85%"
"2014- 05- 01","91.26","87.48","91.40","85.49","789.22M","4.49%"
"2014- 04- 01","87.34","88.05","89.63","83.24","1.14B","-0.32%"
"2014- 03- 01","87.62","89.43","91.31","86.35","809.60M","-2.96%"
"2014- 02- 01","90.29","85.74","90.91","83.35","715.98M","5.15%"
"2014- 01- 01","85.87","87.14","88.59","84.37","836.43M","-1.92%"
"2013- 12- 01","87.55","85.43","87.55","83.66","653.21M","2.60%"
"2013- 11- 01","85.33","82.65","85.44","80.99","542.38M","3.56%"
"2013- 10- 01","82.40","78.50","83.10","75.99","817.37M","4.95%"
"2013- 09- 01","78.51","75.75","79.31","75.19","504.23M","4.51%"
